,significance,output,reg_mean_errors,reg_median_size,reg_q1_size,reg_q3_size,reg_median_size_rel,reg_q1_size_rel,reg_q3_size_rel
0,0.05,0,0.021505376344086002,0.9673560387187206,0.6357550729832602,1.545103367522476,277.0626690980992,169.41503318543963,566.2846281668938
1,0.1,0,0.053763440860215006,0.6982135928685602,0.45887224137247273,1.1152172834110639,199.97696184019608,122.27956850615875,408.7301975623589
2,0.2,0,0.20430107526881724,0.3214868843057662,0.21128406648051457,0.5134929102350733,92.07779832931502,56.30265279109066,188.19656202359204
3,0.3,0,0.25806451612903225,0.14531727285427176,0.09550381629039395,0.23210710292738945,41.62065451763654,25.449709949226367,85.06789075664847
4,0.4,0,0.34408602150537637,0.10036349050205517,0.06595978696065385,0.1603049559254635,28.745338267936948,17.57686249266931,58.75220665988281
5,0.5,0,0.4301075268817204,0.08888234786326021,0.05841427694768464,0.14196677283239645,25.456997784722716,15.56614659975514,52.031212186376926
6,0.6,0,0.6451612903225806,0.07125161142991343,0.046827198685603144,0.11380618960892586,20.407337991563,12.478439821291852,41.71028108567246
7,0.7,0,0.7634408602150538,0.060417833735613824,0.03970714272580711,0.09650200611447678,17.304410791797125,10.581098269535516,35.36825030516984
8,0.8,0,0.8387096774193549,0.050597544151786966,0.03325316025069702,0.08081661014991115,14.491759053958065,8.861250954643824,29.619509600729366
9,0.9,0,0.967741935483871,0.03562552430904353,0.023413414400309085,0.05690264533063255,10.203588397666348,6.239170627455249,20.85497580944282
10,0.05,0,0.021505376344086002,1.6863305324950382,0.925443987477492,2.9314474556202823,535.610903524073,270.22162371354415,942.9545543085153
11,0.1,0,0.032258064516129004,0.9314760279909616,0.5111861956909612,1.619239514204447,295.85464258011467,149.2619387976959,520.8584828999817
12,0.2,0,0.13978494623655913,0.4207914448212829,0.230926799395402,0.7314864947876176,133.65142930933126,67.42862402908537,235.2962255396136
13,0.3,0,0.26881720430107525,0.27448846805072674,0.1506369584695877,0.4771594333133975,87.1827993068856,43.98468633404104,153.48719961242944
14,0.4,0,0.3763440860215054,0.1192205784572517,0.0654272489235006,0.2072481370891131,37.866741137440165,19.10418964135154,66.6652149488327
15,0.5,0,0.4946236559139785,0.09038727458983647,0.04960377470594568,0.15712551069379843,28.708731104163448,14.483872308573902,50.542340652467246
16,0.6,0,0.5698924731182795,0.07923434938759938,0.0434831433277512,0.13773772545430096,25.166348262011955,12.696700992375796,44.30589921310627
17,0.7,0,0.6774193548387097,0.06639649310386714,0.036437835968996427,0.11542092550708984,21.088799008800972,10.639532303827815,37.12728575801298
18,0.8,0,0.8172043010752688,0.05578413047883471,0.03061386077847665,0.09697283195971013,17.718109203577118,8.93898202337344,31.19311361535373
19,0.9,0,0.935483870967742,0.040451860676582296,0.02219964029829391,0.07031984641825978,12.848286399794473,6.482102567452801,22.61968547696273
20,0.05,0,0.09677419354838712,0.42769603660596717,0.3223059173834474,0.6968348368785423,157.6290370947542,95.40045465319915,218.25989540171858
21,0.1,0,0.11827956989247312,0.2748038145604394,0.2070884178755503,0.44773122709398827,101.28001424300106,61.29682439319004,140.23663230064628
22,0.2,0,0.22580645161290325,0.14244961112070792,0.10734808991338343,0.23208971566917108,52.50035799645776,31.774336217679483,72.69423740736019
23,0.3,0,0.30107526881720426,0.09739429996617471,0.07339502008861645,0.15868218389022665,35.89504790368119,21.724448445060702,49.701816018755956
24,0.4,0,0.4301075268817204,0.08214928389715381,0.061906583280449366,0.13384384690218937,30.27643796162148,18.323945892543865,41.9220487825973
25,0.5,0,0.4946236559139785,0.07317234567781838,0.05514168470659833,0.11921793797541932,26.96795248019861,16.32157992648448,37.340978515198636
26,0.6,0,0.6559139784946236,0.06395147156703151,0.04819295936198528,0.10419459018417615,23.569563477603385,14.264802432239387,32.63542399357257
27,0.7,0,0.7956989247311828,0.05745892434756758,0.043300264062934496,0.09361643959268603,21.176709958039023,12.816596455140594,29.322176837353442
