,significance,output,reg_mean_errors,reg_median_size,reg_q1_size,reg_q3_size,reg_median_size_rel,reg_q1_size_rel,reg_q3_size_rel
109,0.9,0,0.8064516129032258,0.09820450094188449,0.07016685065131917,0.14854615768159313,26.338817351896427,17.768151520255003,39.069025768613386
110,0.05,0,0.010752688172043001,0.6047137371656959,0.38689087486622364,0.8221230385734997,159.93664758900408,114.93295651305901,231.0568130442293
111,0.1,0,0.043010752688172005,0.3925244730398729,0.25113392907624327,0.5336465713554299,103.81614383176448,74.6038917548876,149.98080613737957
112,0.2,0,0.16129032258064513,0.2117060482000166,0.1354477882154217,0.28781952341012373,55.99270124427322,40.23722388938709,80.89137354238815
113,0.3,0,0.26881720430107525,0.19471470936400603,0.12457686939319668,0.26471938485735036,51.498776921969025,37.007820144251475,74.39910396173613
114,0.4,0,0.3655913978494624,0.17184752639046263,0.10994663382450137,0.23363089323825814,45.45079031307419,32.66164312734953,65.66171617568942
115,0.5,0,0.5053763440860215,0.1545823748551125,0.09890053188953041,0.210158499658774,40.88444712129811,29.380198058969935,59.064824712331465
116,0.6,0,0.6451612903225806,0.13942081919974258,0.08920029329509659,0.1895459958593465,36.874469780417016,26.49856612354149,53.27170225584163
117,0.7,0,0.7311827956989247,0.12496758539257968,0.07995323319272761,0.16989647284627463,33.05183169587106,23.751559084446296,47.74922453387263
118,0.8,0,0.7526881720430108,0.1034754003778431,0.06620271000780487,0.1406773244063615,27.367509000093225,19.666716598070803,39.53721367707067
119,0.9,0,0.9032258064516129,0.06615060631329228,0.04232261378654295,0.08993335875031006,17.49572658844528,12.572700587806999,25.275675640066886
120,0.05,0,0.06451612903225812,0.37972943030749096,0.22975837798904392,0.4639549155372818,99.87166258646734,71.02593938992175,152.18082331539603
121,0.1,0,0.20430107526881724,0.28603466797780686,0.1730676005544234,0.34947828540683923,75.22924368853744,53.50093874672036,114.63159764667279
122,0.2,0,0.29032258064516125,0.2231053956693776,0.13499173289805672,0.2725910523181694,58.6783773369088,41.73042446972308,89.41198677063218
123,0.3,0,0.3548387096774194,0.2041779708984095,0.12353954071119924,0.24946545008649126,53.70032394024117,38.190171812715455,81.82660924918562
124,0.4,0,0.4731182795698925,0.18740981121700928,0.11339382941581694,0.22897804645701758,49.290173311303285,35.05379575609206,75.10658140269197
125,0.5,0,0.5806451612903225,0.17248202448116015,0.1043616507284349,0.21073921775053264,45.364054445988536,32.261649582255764,69.12410363187867
126,0.6,0,0.6451612903225806,0.15212918571783254,0.09204700022070877,0.18587203908140199,40.01110657465329,28.45478243675593,60.967475484040314
127,0.7,0,0.6989247311827957,0.13854068688827814,0.08382516856584776,0.1692695576207491,36.43723038322157,25.913141422820225,55.521732345755304
128,0.8,0,0.7634408602150538,0.11911961084770373,0.07207428866625465,0.14554081032099034,31.329343033484836,22.280554481566007,47.73851854762475
129,0.9,0,0.8817204301075269,0.08271400348768954,0.05004678005316243,0.10106029567106853,21.754397705779965,15.471120565127613,33.14856354503851
130,0.05,0,0.053763440860215006,0.3973725929715767,0.2524718043300089,0.5878070594141912,111.93219896626951,75.09800029970144,144.30368265098195
131,0.1,0,0.16129032258064513,0.23469431303192523,0.1491136976359122,0.34716781289040066,66.10886358843682,44.35402416308674,85.22795549257121
132,0.2,0,0.30107526881720426,0.1888518830138615,0.11998757966440787,0.2793561307011202,53.19593479405914,35.690430135398366,68.58052788865066
133,0.3,0,0.3655913978494624,0.16937628155392437,0.10761370102262091,0.25054715839912933,47.71003330976281,32.00980708754805,61.50806979209341
134,0.4,0,0.4193548387096774,0.15428398049806302,0.0980247647284222,0.2282221131887917,43.45882304885702,29.157568032155208,56.02738325115255
135,0.5,0,0.4516129032258065,0.1454013900852429,0.09238118570884563,0.2150826832359214,40.95676856646655,27.478879593942253,52.80171914969819
136,0.6,0,0.5376344086021505,0.13105321795370029,0.08326503383788048,0.19385837884808965,36.9151650783644,24.76727075605788,47.591258955630686
137,0.7,0,0.6451612903225806,0.11406869636821074,0.07247386986176485,0.16873429665091214,32.13095277213247,21.557427828595056,41.42342288388996
138,0.8,0,0.8172043010752688,0.08934196574288095,0.05676367140677065,0.13215767542720946,25.16590943222167,16.884412988730453,32.44404596594251
139,0.9,0,0.8924731182795699,0.05423665135718042,0.03445941031455185,0.08022869999244583,15.277419123392699,10.24998737184594,19.695743148693523
140,0.05,0,0.08602150537634412,0.419989284685574,0.2813569637085058,0.6111618013184104,122.73719606683844,89.19158900184016,177.46599019396686
141,0.1,0,0.11827956989247312,0.2936054812055872,0.19669060552824205,0.4272500783083166,85.80293552014612,62.35192268769739,124.06265909268181
142,0.2,0,0.18279569892473113,0.21841779990625304,0.14632127828576044,0.3178381470628384,63.83017212367962,46.38458967949433,92.2921906576021
143,0.3,0,0.31182795698924726,0.1913193660975408,0.12816764119146368,0.2784049323991854,55.91095631327112,40.629794357347755,80.84177855442405
144,0.4,0,0.4838709677419355,0.1700713672990506,0.1139332960669188,0.2474851787444733,49.70146504848641,36.11743453044088,71.86346104987796
145,0.5,0,0.5913978494623655,0.1513584277793356,0.10139722422577747,0.22025440347982925,44.23281665537889,32.14343597495813,63.95632993392044
146,0.6,0,0.6129032258064516,0.13572495491909004,0.09092413213374698,0.19750481966298683,39.66410813442203,28.82341249610593,57.35042392041096
147,0.7,0,0.6451612903225806,0.12116192715237244,0.08116814686399451,0.17631293070986634,35.40822528334263,25.730715528458543,51.19683325254992
148,0.8,0,0.7849462365591398,0.09673643071074711,0.06480514960078207,0.14076933246179205,28.270145682026083,20.543562143299386,40.87586776592465
149,0.9,0,0.8709677419354839,0.06384236141792193,0.042768931540658806,0.09290240019768381,18.65721987785417,13.557968900938059,26.976516540974956
150,0.05,0,0.09677419354838712,0.33066373621924305,0.21210775139532462,0.47346981832733936,91.16803992372992,66.92808964099235,127.55733159955305
151,0.1,0,0.18279569892473113,0.2932042265757963,0.18807895268370894,0.419832405805773,80.83999455127714,59.34608670353712,113.10689579495174
152,0.2,0,0.30107526881720426,0.22393710131097316,0.14364682246729327,0.32065039815602,61.742200176394924,45.326054080957256,86.38630717711031
153,0.3,0,0.4408602150537635,0.19973281786163827,0.12812072881313613,0.285992839941346,55.06878293063097,40.42697905411794,77.04922702015806
154,0.4,0,0.5483870967741935,0.18011379118230877,0.11553589661745096,0.2579008057079265,49.65957710716594,36.455984256573615,69.48096229173794
155,0.5,0,0.6774193548387097,0.1613910678245873,0.10352600766860676,0.2310921676391429,44.49749308164113,32.66640599336108,62.25845685738305
156,0.6,0,0.7634408602150538,0.1472344553268587,0.09444509883172958,0.21082163896228218,40.594341716648536,29.801032725962468,56.79738109701653
157,0.7,0,0.8172043010752688,0.12907566870556236,0.08279695306785029,0.1848204889694401,35.58774195283537,26.125598241801306,49.79242073159432
158,0.8,0,0.8279569892473118,0.10718406727774585,0.06875435376020173,0.15347440708748133,29.551959451296554,21.69462229173729,41.34748420936937
159,0.9,0,0.8817204301075269,0.07970365348669123,0.051126751643080115,0.11412583299230489,21.975272965293886,16.132441150834076,30.74659916972801
