,significance,output,reg_mean_errors,reg_median_size,reg_q1_size,reg_q3_size,reg_median_size_rel,reg_q1_size_rel,reg_q3_size_rel
149,0.9,0,0.935483870967742,0.09028089348790125,0.06337425645962641,0.12109532245019627,24.240841806785976,14.443473595724537,31.91826595334679
150,0.05,0,0.06451612903225812,0.5560401349802824,0.4226874555298381,0.7505267851713038,156.099635313241,105.32675319364728,207.28589965544484
151,0.1,0,0.09677419354838712,0.36770756726119425,0.279521865791599,0.4963209685385235,103.22819080933228,69.65224585043606,137.07750411317792
152,0.2,0,0.16129032258064513,0.24928517300584344,0.18950019764830817,0.3364778686228873,69.98294214245931,47.22032860623131,92.93088413323231
153,0.3,0,0.27956989247311825,0.22180618980327704,0.16861137909054014,0.2993875371425352,62.26864422248738,42.01517901412187,82.68700892274447
154,0.4,0,0.5053763440860215,0.19095903631624622,0.14516216383158442,0.25775094747598537,53.60878478635544,36.17202072812824,71.18751534285114
155,0.5,0,0.6021505376344086,0.17412425529609554,0.13236479488975106,0.2350278501971088,48.8826813767212,32.98312713209064,64.91168647774936
156,0.6,0,0.6881720430107527,0.16158274703473152,0.12283106183343062,0.21809968749005046,45.361847640598256,30.607477853882298,60.23634443056921
157,0.7,0,0.7204301075268817,0.14690395171415338,0.1116726179478674,0.19828667693725688,41.24100374421081,27.82697739240854,54.764244302415555
158,0.8,0,0.8279569892473118,0.12279150755608517,0.0933429560644845,0.1657404018428894,34.4718093951036,23.259527499924594,45.775379352272935
159,0.9,0,0.956989247311828,0.07821049634785052,0.059453614257846565,0.10556625088346505,21.956382623351402,14.81486160396465,29.156048418227893
160,0.05,0,0.010752688172043001,0.5846386232601404,0.39103645173366985,0.7498539305327124,155.89111705126717,99.37182269517307,209.32201085256958
161,0.1,0,0.06451612903225812,0.39549776264359093,0.2645292931731953,0.5072630169068232,105.45760330711597,67.2232931286667,141.6026647411766
162,0.2,0,0.21505376344086025,0.25087829698302133,0.16780033881814693,0.32177497276700623,66.89550844676322,42.6421256721707,89.82360643728359
163,0.3,0,0.30107526881720426,0.2130491630836964,0.14249826382066974,0.2732555564737806,56.80854924491846,36.21225628449085,76.27939286401374
164,0.4,0,0.4516129032258065,0.1900547034251585,0.1271183837431834,0.2437630028356363,50.67718559642967,32.30385667274845,68.04653526156324
165,0.5,0,0.5053763440860215,0.17400058270745067,0.11638056015200551,0.22317208557072726,46.39643042154315,29.575115919031404,62.298572849567
166,0.6,0,0.6021505376344086,0.16363957239450208,0.10945058230251159,0.20988311696969536,43.633716144374084,27.81404089114522,58.58895219351673
167,0.7,0,0.6666666666666667,0.14263144885040158,0.09539926622206119,0.18293822591064007,38.03199960334492,24.243261532878748,51.06727557220731
168,0.8,0,0.7849462365591398,0.11711007747008528,0.07832925731247958,0.1502046707182047,31.226846924632063,19.905359295766388,41.92969114910981
169,0.9,0,0.8924731182795699,0.0781248047320574,0.05225389705602157,0.10020239780560516,20.83160878283851,13.2789794157589,27.971537584683443
170,0.05,0,0.032258064516129004,0.541446320503157,0.39605337223316367,0.7405371578393077,138.40593827325034,91.53124267006989,195.98608146375403
171,0.1,0,0.12903225806451613,0.3044098412602997,0.22266758422158445,0.416341916324654,77.81404749429323,51.46033871956377,110.18653131148514
172,0.2,0,0.30107526881720426,0.23709599332065512,0.17342932095346947,0.32427663903155424,60.6071039246858,40.08096477702007,85.82109232636418
173,0.3,0,0.33333333333333337,0.2124635545819218,0.15541135673545375,0.290586805924403,54.31049488609345,35.9168627370331,76.90494503254914
174,0.4,0,0.5268817204301075,0.19373215322638881,0.14170984212063903,0.2649678328205073,49.52232460657956,32.75032825688279,70.12478269146192
175,0.5,0,0.5698924731182795,0.17978027256929285,0.13150441791884077,0.24588581922640274,45.95590802953584,30.391769475022784,65.07465248373757
176,0.6,0,0.6236559139784946,0.1735562336305202,0.12695170139410622,0.23737318938395288,44.364902759854544,29.33959865601463,62.82175139955566
177,0.7,0,0.7634408602150538,0.15064483770304005,0.11019263354927306,0.20603722978873318,38.508231229524434,25.46643808379127,54.528566020590155
178,0.8,0,0.8387096774193549,0.13534865913085434,0.09900389169917587,0.18511661739058716,34.59818166946614,22.88062637947609,48.99184338306871
179,0.9,0,0.9139784946236559,0.09711481500550112,0.07103686648195501,0.13282411638042457,24.82474546798799,16.417213235223453,35.15242661048718
180,0.05,0,0.010752688172043001,0.8812791491553078,0.5910074830409013,1.13417048475814,231.73829480022388,145.53622051489205,292.3204872401221
